Site_troph,Lat,Long,Simp,synchrony_comm_site,mean_cv_species_site,cv_comm_site,Metacom,Meta_troph,Site,Bio_gr,Ecosys,New_tr_g,S
2080053790_2561_Tertiary,51.46194,-0.939303537,0.500221708791337,0.8436710243554999,0.7595725923197417,0.550026945117634,2080053790,2080053790_Tertiary,2080053790_2561,Fish,Stream,Tertiary,3
2080053790_2562_Secondary,51.54609,-0.8497534,0.5154692290567011,0.9600402281078807,1.6146452210867954,1.5063952497267061,2080053790,2080053790_Secondary,2080053790_2562,Fish,Stream,Secondary,6.5
2080053790_2562_Tertiary,51.54609,-0.8497534,0.529049686107027,0.6400945211585403,0.6369954357220607,0.4231546797701808,2080053790,2080053790_Tertiary,2080053790_2562,Fish,Stream,Tertiary,3
2080053790_2590_Secondary,51.55283,-0.791384474,0.5529371241355414,0.7472488940059536,1.2900786164421296,0.5060828905058826,2080053790,2080053790_Secondary,2080053790_2590,Fish,Stream,Secondary,6.5
2080053790_2590_Tertiary,51.55283,-0.791384474,0.5643612368056028,0.9081512288571095,0.6246341704389287,0.525581610837956,2080053790,2080053790_Tertiary,2080053790_2590,Fish,Stream,Tertiary,3
2080053790_2591_Secondary,51.56606,-0.764732004,0.6406429839817014,0.7863677878139791,1.5942719346439345,0.6690775477791611,2080053790,2080053790_Secondary,2080053790_2591,Fish,Stream,Secondary,6
2080053790_2591_Tertiary,51.56606,-0.764732004,0.6437957488142771,0.846600436406115,0.48534259654712136,0.4358246857166001,2080053790,2080053790_Tertiary,2080053790_2591,Fish,Stream,Tertiary,3
2080053790_2594_Secondary,51.53598,-0.698025412,0.6563433487221307,0.7166630484079977,0.8582905702163833,0.6905001536267362,2080053790,2080053790_Secondary,2080053790_2594,Fish,Stream,Secondary,5.5
2080053790_2594_Tertiary,51.53598,-0.698025412,0.5539506172839506,0.7827203085725439,0.8497059585411046,0.6809690307654807,2080053790,2080053790_Tertiary,2080053790_2594,Fish,Stream,Tertiary,3
2080053790_2596_Secondary,51.54744,-0.690948679,0.36918132181076113,0.8027881031597022,1.527408249749405,0.6403643756999843,2080053790,2080053790_Secondary,2080053790_2596,Fish,Stream,Secondary,4.5
2080053790_2596_Tertiary,51.54744,-0.690948679,0.45638200183654726,0.8065310961000104,1.0192038304353064,0.8682468320890877,2080053790,2080053790_Tertiary,2080053790_2596,Fish,Stream,Tertiary,3
2080053790_2597_Secondary,51.50891,-0.688738796,0.7067285251172938,0.7618929358718278,1.328337884769044,0.5794034936607116,2080053790,2080053790_Secondary,2080053790_2597,Fish,Stream,Secondary,5.5
2080053790_2597_Tertiary,51.50891,-0.688738796,0.4739201255439877,0.8829302497506054,0.8290880305355582,0.7831290159492333,2080053790,2080053790_Tertiary,2080053790_2597,Fish,Stream,Tertiary,3
2080053790_2598_Secondary,51.50893,-0.691591541,0.6051858615372128,0.5897381640321406,1.2082033212910148,0.47194650105433583,2080053790,2080053790_Secondary,2080053790_2598,Fish,Stream,Secondary,6
2080053790_2598_Tertiary,51.50893,-0.691591541,0.5130385487528345,0.7084845761201303,1.0249422340042609,0.6228319195744644,2080053790,2080053790_Tertiary,2080053790_2598,Fish,Stream,Tertiary,3
2080053790_2600_Secondary,51.81448,-0.288349136,0.6971510386699125,0.514483493945297,1.5319431825506535,0.38833635909997816,2080053790,2080053790_Secondary,2080053790_2600,Fish,Stream,Secondary,5
2080053790_2600_Tertiary,51.81448,-0.288349136,0,0.9415872206459395,1.6997723684729826,1.1049146033136656,2080053790,2080053790_Tertiary,2080053790_2600,Fish,Stream,Tertiary,1
2080053790_2606_Secondary,51.48819,-0.606427707,0.6245745244744243,0.5881081023066432,1.048077401572727,0.4323895754147028,2080053790,2080053790_Secondary,2080053790_2606,Fish,Stream,Secondary,6
2080053790_2606_Tertiary,51.48819,-0.606427707,0.5902366863905326,0.7785415191339407,1.2465019018261072,0.7224392035166542,2080053790,2080053790_Tertiary,2080053790_2606,Fish,Stream,Tertiary,3
2080053790_2607_Secondary,51.46914,-0.575535329,0.537332361246698,0.8592697079734372,1.6596638137978712,1.023491407013539,2080053790,2080053790_Secondary,2080053790_2607,Fish,Stream,Secondary,5
2080053790_2607_Tertiary,51.46914,-0.575535329,0.5278079259730657,0.7007702774931248,0.6279887926999903,0.39759619611194447,2080053790,2080053790_Tertiary,2080053790_2607,Fish,Stream,Tertiary,3
2080053790_2608_Secondary,51.39586,-0.486391134,0.5325057950523238,0.40619859026784005,1.346901019282149,0.36603355536730664,2080053790,2080053790_Secondary,2080053790_2608,Fish,Stream,Secondary,5
2080053790_2608_Tertiary,51.39586,-0.486391134,0.5664217469595474,0.6434291277205704,0.7035169128910508,0.42807116351846863,2080053790,2080053790_Tertiary,2080053790_2608,Fish,Stream,Tertiary,3
2080053790_2609_Secondary,51.41337,-0.50209107,0.600001927125194,0.6656901263973922,1.8015553200385868,0.47009884105437216,2080053790,2080053790_Secondary,2080053790_2609,Fish,Stream,Secondary,6
2080053790_2609_Tertiary,51.41337,-0.50209107,0.606374505725155,0.939690647600379,0.656372830471185,0.6564896890377578,2080053790,2080053790_Tertiary,2080053790_2609,Fish,Stream,Tertiary,3
2080053790_2611_Secondary,51.38119,-0.461454564,0.6698026070362718,0.46449593462953653,1.4390210469373197,0.31061951461555815,2080053790,2080053790_Secondary,2080053790_2611,Fish,Stream,Secondary,6
2080053790_2611_Tertiary,51.38119,-0.461454564,0.5123112275826636,0.684171767219551,1.409377510696274,0.5523987471235982,2080053790,2080053790_Tertiary,2080053790_2611,Fish,Stream,Tertiary,3
2080053790_2612_Secondary,51.38355,-0.439373832,0.6606505009152283,0.7193063881882068,1.2419618196567765,0.7725027157970212,2080053790,2080053790_Secondary,2080053790_2612,Fish,Stream,Secondary,5.5
2080053790_2612_Tertiary,51.38355,-0.439373832,0.37747749728550845,0.9158798041253677,0.6486735513775852,0.555764837337825,2080053790,2080053790_Tertiary,2080053790_2612,Fish,Stream,Tertiary,3
2080053790_2617_Secondary,51.67207,-0.016695484,0.16528925619834722,0.9030550848443843,2.332532798418458,0.8774845774032579,2080053790,2080053790_Secondary,2080053790_2617,Fish,Stream,Secondary,2.5
2080053790_2617_Tertiary,51.67207,-0.016695484,0.25425401509351014,0.8674125021348639,1.3638283043842456,1.0269164287588752,2080053790,2080053790_Tertiary,2080053790_2617,Fish,Stream,Tertiary,2.5
2080053790_2629_Secondary,51.70774,-1.23308808,0.3966223489476617,0.8247178772369289,1.3547019339273885,0.4965921805052774,2080053790,2080053790_Secondary,2080053790_2629,Fish,Stream,Secondary,7
2080053790_2629_Tertiary,51.70774,-1.23308808,0.45302900519848766,0.75971826439439,1.414197553295957,0.43098265378470596,2080053790,2080053790_Tertiary,2080053790_2629,Fish,Stream,Tertiary,2
2080053790_2646_Secondary,51.71826,-1.239554436,0.46451577503429353,0.8913789354455636,1.7243962501818355,0.6658523339762196,2080053790,2080053790_Secondary,2080053790_2646,Fish,Stream,Secondary,5
2080053790_2646_Tertiary,51.71826,-1.239554436,0.4339424490653224,0.9151078814783589,0.5031079567261415,0.5005119990771183,2080053790,2080053790_Tertiary,2080053790_2646,Fish,Stream,Tertiary,2
2080053790_2647_Secondary,51.66431,-1.28321143,0.45161091004117554,0.8941539882380938,1.1496086757554447,0.6609143697078599,2080053790,2080053790_Secondary,2080053790_2647,Fish,Stream,Secondary,7
2080053790_2647_Tertiary,51.66431,-1.28321143,0.4595472861540106,0.8766692031360604,0.9869295023195799,0.39729064442632667,2080053790,2080053790_Tertiary,2080053790_2647,Fish,Stream,Tertiary,2
2080053790_2649_Secondary,51.64508,-1.242773329,0.5506744898605966,0.5317429835439853,1.5303320301587866,0.38427494344839447,2080053790,2080053790_Secondary,2080053790_2649,Fish,Stream,Secondary,7
2080053790_2649_Tertiary,51.64508,-1.242773329,0.417233560090703,0.7922731201916601,1.2800095794809687,0.6666017993059565,2080053790,2080053790_Tertiary,2080053790_2649,Fish,Stream,Tertiary,2
2080053790_2653_Secondary,51.62774,-1.143638397,0.5503199659380849,0.8416307525113159,1.34075643410464,0.5907626731212983,2080053790,2080053790_Secondary,2080053790_2653,Fish,Stream,Secondary,7
2080053790_2653_Tertiary,51.62774,-1.143638397,0.45890495867768594,0.8746003985646286,0.9318126487901945,0.6432551407049475,2080053790,2080053790_Tertiary,2080053790_2653,Fish,Stream,Tertiary,2
2080053790_2672_Secondary,51.65846,-1.194699008,0.4779113174586425,0.6665453899018585,1.5645083116849643,0.47856221380714453,2080053790,2080053790_Secondary,2080053790_2672,Fish,Stream,Secondary,6
2080053790_2672_Tertiary,51.65846,-1.194699008,0.41270714906132555,0.7498740920762469,1.0795078683301589,0.6495187789924364,2080053790,2080053790_Tertiary,2080053790_2672,Fish,Stream,Tertiary,2
7080047060_763_Tertiary,40.69001,-80.29407,0.7130891853269086,0.6389147097637004,1.8972620787407373,0.8381140810364892,7080047060,7080047060_Tertiary,7080047060_763,Fish,Stream,Tertiary,9
7080047060_763_Primary,40.69001,-80.29407,0.16638888888888892,0.7820604267076441,1.4850167044288822,0.6828596651238092,7080047060,7080047060_Primary,7080047060_763,Fish,Stream,Primary,1.5
7080047060_763_Secondary,40.69001,-80.29407,0.43864661097374874,0.7373186988740213,1.8654882217662387,1.1270701724352419,7080047060,7080047060_Secondary,7080047060_763,Fish,Stream,Secondary,9
7080047060_764_Tertiary,40.68778,-80.29972,0.686718069448146,0.7461873073116374,1.9021285528617946,0.9850804392948225,7080047060,7080047060_Tertiary,7080047060_764,Fish,Stream,Tertiary,8
7080047060_764_Primary,40.68778,-80.29972,0.3888888888888889,0.6196254216543613,2.153046390668786,0.7133987811729724,7080047060,7080047060_Primary,7080047060_764,Fish,Stream,Primary,3
7080047060_764_Secondary,40.68778,-80.29972,0.6184227262205777,0.5428054810056097,1.8325497953034893,0.8146378285067383,7080047060,7080047060_Secondary,7080047060_764,Fish,Stream,Secondary,7.5
7080047060_765_Tertiary,39.9528,-80.76328,0.7926177081489534,0.6044631088527584,1.5623421018433044,0.760291716212994,7080047060,7080047060_Tertiary,7080047060_765,Fish,Stream,Tertiary,8
7080047060_765_Primary,39.9528,-80.76328,0.4733727810650888,0.7849421317919422,2.1241980586132954,1.1252543387178684,7080047060,7080047060_Primary,7080047060_765,Fish,Stream,Primary,2
7080047060_765_Secondary,39.9528,-80.76328,0.6171447946321379,0.7067204371639537,2.059101998610635,0.9838808152841162,7080047060,7080047060_Secondary,7080047060_765,Fish,Stream,Secondary,9
7080047060_766_Tertiary,38.57667,-82.28833,0.6340525951557093,0.7109910507254474,1.6426211222197495,0.9215070447642193,7080047060,7080047060_Tertiary,7080047060_766,Fish,Stream,Tertiary,6
7080047060_766_Primary,38.57667,-82.28833,0.3474999999999999,0.6698151604626509,1.7982306704629605,0.7094531955366541,7080047060,7080047060_Primary,7080047060_766,Fish,Stream,Primary,2
7080047060_766_Secondary,38.57667,-82.28833,0.6022006181185693,0.5553735940199882,1.7877233824389689,0.6982226459074685,7080047060,7080047060_Secondary,7080047060_766,Fish,Stream,Secondary,6.5
7080047060_767_Tertiary,38.5475,-82.29111,0.5652903358930095,0.5895048301835716,2.0374274272215747,0.752038312438341,7080047060,7080047060_Tertiary,7080047060_767,Fish,Stream,Tertiary,6
7080047060_767_Primary,38.5475,-82.29111,0.5925,0.6356825174088974,1.6484127535862858,0.7959954870644665,7080047060,7080047060_Primary,7080047060_767,Fish,Stream,Primary,2
7080047060_767_Secondary,38.5475,-82.29111,0.5710666240344571,0.6699570188183989,1.7667227970588253,0.6016080546814562,7080047060,7080047060_Secondary,7080047060_767,Fish,Stream,Secondary,6
7080047060_768_Tertiary,38.72912,-82.97076,0.801911111111111,0.46377427416700595,1.5389021690561504,0.5066291439563286,7080047060,7080047060_Tertiary,7080047060_768,Fish,Stream,Tertiary,10
7080047060_768_Primary,38.72912,-82.97076,0.5764583333333333,0.7628702989572478,1.4129478285150399,0.8805574946677822,7080047060,7080047060_Primary,7080047060_768,Fish,Stream,Primary,3
7080047060_768_Secondary,38.72912,-82.97076,0.6924443520790289,0.7735086071005366,2.120524242176063,1.2768700728234463,7080047060,7080047060_Secondary,7080047060_768,Fish,Stream,Secondary,7.5
7080047060_769_Tertiary,38.72556,-83.03,0.7288435316434768,0.5726244407305336,1.6327681303187198,0.5981048866919318,7080047060,7080047060_Tertiary,7080047060_769,Fish,Stream,Tertiary,8
7080047060_769_Primary,38.72556,-83.03,0.5580246913580247,0.619443192414153,1.3436874487480719,0.6147865076468503,7080047060,7080047060_Primary,7080047060_769,Fish,Stream,Primary,3
7080047060_769_Secondary,38.72556,-83.03,0.6327755907866417,0.8599127653411672,1.7754527323205824,1.5530689142293546,7080047060,7080047060_Secondary,7080047060_769,Fish,Stream,Secondary,9.5
7080047060_770_Tertiary,37.82528,-87.05778,0.5659359125442804,0.5753223990678378,1.81979988812615,0.8129808597415922,7080047060,7080047060_Tertiary,7080047060_770,Fish,Stream,Tertiary,6
7080047060_770_Primary,37.82528,-87.05778,0.37536930840436417,0.595141660274043,1.9312401777051735,0.7400457073827643,7080047060,7080047060_Primary,7080047060_770,Fish,Stream,Primary,3
7080047060_770_Secondary,37.82528,-87.05778,0.5062971165698416,0.7952017038683207,2.269771465384869,1.3995884097692206,7080047060,7080047060_Secondary,7080047060_770,Fish,Stream,Secondary,5.5
7080047060_771_Tertiary,37.82056,-87.06028,0.5938751738208627,0.5022329753012951,1.891466255669227,0.7055433376952317,7080047060,7080047060_Tertiary,7080047060_771,Fish,Stream,Tertiary,7
7080047060_771_Primary,37.82056,-87.06028,0.4110645085066163,0.6476797158424534,2.2282999260400556,0.8420750159320249,7080047060,7080047060_Primary,7080047060_771,Fish,Stream,Primary,3
7080047060_771_Secondary,37.82056,-87.06028,0.5490856843857703,0.798765874169651,2.2314189275679155,1.5370521065410592,7080047060,7080047060_Secondary,7080047060_771,Fish,Stream,Secondary,5
7080047060_772_Tertiary,37.44917,-88.29389,0.7316057548868329,0.6373143192491121,1.6880364719369432,0.5513342713254794,7080047060,7080047060_Tertiary,7080047060_772,Fish,Stream,Tertiary,9
7080047060_772_Primary,37.44917,-88.29389,0.4236111111111111,0.6486627042666023,2.2403740892122124,0.8323697734877564,7080047060,7080047060_Primary,7080047060_772,Fish,Stream,Primary,2
7080047060_772_Secondary,37.44917,-88.29389,0.6187420805152356,0.5793020392563877,1.6642427670391746,0.6681476964201682,7080047060,7080047060_Secondary,7080047060_772,Fish,Stream,Secondary,9
7080047060_773_Tertiary,37.41556,-88.34556,0.6984824605709127,0.40791464675778244,1.574279271998548,0.3336341220557952,7080047060,7080047060_Tertiary,7080047060_773,Fish,Stream,Tertiary,10
7080047060_773_Primary,37.41556,-88.34556,0.3240833319674147,0.754908844335399,2.278030247657851,0.7100317595181717,7080047060,7080047060_Primary,7080047060_773,Fish,Stream,Primary,2
7080047060_773_Secondary,37.41556,-88.34556,0.578323781200834,0.5459233606226384,1.8611383274778937,0.7661930344380666,7080047060,7080047060_Secondary,7080047060_773,Fish,Stream,Secondary,6
Appal_CORS_102_S_Tertiary,39.087542791897164,-76.09528177732511,0.31999999999999984,0.6616726674474454,1.9766119416768566,1.2955765197465252,Appal,Appal_Tertiary,Appal_CORS_102_S,Fish,Stream,Tertiary,1
Appal_CORS_102_S_Secondary,39.087542791897164,-76.09528177732511,0.375,0.592018919511036,2.2866159334721763,1.5137546142306677,Appal,Appal_Secondary,Appal_CORS_102_S,Fish,Stream,Secondary,1
Appal_CORS_102_S_Primary,39.087542791897164,-76.09528177732511,1,NA,NA,NA,Appal,Appal_Primary,Appal_CORS_102_S,Fish,Stream,Primary,0
Appal_FIMI_207_S_Tertiary,39.68649632349869,-78.45636027303004,0,0.813058600859087,2.170082473722033,1.5990274822181416,Appal,Appal_Tertiary,Appal_FIMI_207_S,Fish,Stream,Tertiary,1
Appal_FIMI_207_S_Secondary,39.68649632349869,-78.45636027303004,0.40997229916897515,0.7326081869071358,1.7624088231157329,0.42853186287132794,Appal,Appal_Secondary,Appal_FIMI_207_S,Fish,Stream,Secondary,5
Appal_FIMI_207_S_Primary,39.68649632349869,-78.45636027303004,0.6835952518262207,1,1.6518164101687358,1.6518164101687358,Appal,Appal_Primary,Appal_FIMI_207_S,Fish,Stream,Primary,0
Appal_FURN_101_S_Tertiary,39.61034846780511,-76.04675296475477,0,1,0.5307173444065864,0.5307173444065864,Appal,Appal_Tertiary,Appal_FURN_101_S,Fish,Stream,Tertiary,1
Appal_FURN_101_S_Secondary,39.61034846780511,-76.04675296475477,0.5917628577282973,0.7713969630755081,1.1963107665684958,0.5465475835461012,Appal,Appal_Secondary,Appal_FURN_101_S,Fish,Stream,Secondary,6
Appal_FURN_101_S_Primary,39.61034846780511,-76.04675296475477,1,NA,NA,NA,Appal,Appal_Primary,Appal_FURN_101_S,Fish,Stream,Primary,0
Appal_JONE_315_S_Tertiary,39.42904341619776,-76.71939345175375,0.5490946930280958,0.7659342551491658,1.1891395080095621,0.6339630820514419,Appal,Appal_Tertiary,Appal_JONE_315_S,Fish,Stream,Tertiary,4
Appal_JONE_315_S_Secondary,39.42904341619776,-76.71939345175375,0.7289256198347107,0.6140840038373787,1.3265094356917826,0.31440844100558263,Appal,Appal_Secondary,Appal_JONE_315_S,Fish,Stream,Secondary,6
Appal_JONE_315_S_Primary,39.42904341619776,-76.71939345175375,1,NA,NA,NA,Appal,Appal_Primary,Appal_JONE_315_S,Fish,Stream,Primary,0
Appal_LIBE_102_S_Tertiary,39.44034300920747,-76.86480896808301,1,NA,NA,NA,Appal,Appal_Tertiary,Appal_LIBE_102_S,Fish,Stream,Tertiary,0
Appal_LIBE_102_S_Secondary,39.44034300920747,-76.86480896808301,0.539180337720089,0.8305170462918001,0.4987493056449538,0.4206503687554841,Appal,Appal_Secondary,Appal_LIBE_102_S,Fish,Stream,Secondary,3
Appal_LIBE_102_S_Primary,39.44034300920747,-76.86480896808301,1,NA,NA,NA,Appal,Appal_Primary,Appal_LIBE_102_S,Fish,Stream,Primary,0
Appal_LOCH_120_S_Tertiary,39.48031104667339,-76.69893375412683,0,0.6901885021899007,2.198856102938691,0.9175921254250033,Appal,Appal_Tertiary,Appal_LOCH_120_S,Fish,Stream,Tertiary,1
Appal_LOCH_120_S_Secondary,39.48031104667339,-76.69893375412683,0.5137576139466498,0.9148320762471139,0.7520004071392241,0.6231244721029153,Appal,Appal_Secondary,Appal_LOCH_120_S,Fish,Stream,Secondary,3
Appal_LOCH_120_S_Primary,39.48031104667339,-76.69893375412683,1,NA,NA,NA,Appal,Appal_Primary,Appal_LOCH_120_S,Fish,Stream,Primary,0
Appal_LOCR_102_S_Tertiary,39.19367743458255,-76.21925280998119,0.5123966942148761,0.5909374880830085,1.915424780133966,0.5981065305077552,Appal,Appal_Tertiary,Appal_LOCR_102_S,Fish,Stream,Tertiary,3
Appal_LOCR_102_S_Secondary,39.19367743458255,-76.21925280998119,0.49111111111111116,0.933159402219539,1.3039578988051197,1.439472794014058,Appal,Appal_Secondary,Appal_LOCR_102_S,Fish,Stream,Secondary,2
Appal_LOCR_102_S_Primary,39.19367743458255,-76.21925280998119,1,NA,NA,NA,Appal,Appal_Primary,Appal_LOCR_102_S,Fish,Stream,Primary,0
Appal_MATT_033_S_Tertiary,38.582031422503114,-77.09829235916722,0.5925925925925926,0.7742639593533162,1.4160639013768543,1.1178679170003203,Appal,Appal_Tertiary,Appal_MATT_033_S,Fish,Stream,Tertiary,5
Appal_MATT_033_S_Secondary,38.582031422503114,-77.09829235916722,0.4965277777777778,0.7415651993794767,2.164327379474661,0.6391121529732149,Appal,Appal_Secondary,Appal_MATT_033_S,Fish,Stream,Secondary,3
Appal_MATT_033_S_Primary,38.582031422503114,-77.09829235916722,1,NA,NA,NA,Appal,Appal_Primary,Appal_MATT_033_S,Fish,Stream,Primary,0
Appal_NANJ_331_S_Tertiary,38.483644605554424,-77.08657358269807,0.5816326530612246,0.5836993957351828,1.8398063865959913,1.017884489130793,Appal,Appal_Tertiary,Appal_NANJ_331_S,Fish,Stream,Tertiary,4
Appal_NANJ_331_S_Secondary,38.483644605554424,-77.08657358269807,0.7044444444444444,0.5439269016070927,1.7535629887685087,0.8318053098943854,Appal,Appal_Secondary,Appal_NANJ_331_S,Fish,Stream,Secondary,5
Appal_NANJ_331_S_Primary,38.483644605554424,-77.08657358269807,1,NA,NA,NA,Appal,Appal_Primary,Appal_NANJ_331_S,Fish,Stream,Primary,0
Appal_NASS_302_S_Tertiary,38.26312170686795,-75.46313003784661,0.5920886873267825,0.7266667411835773,1.3314158845446988,0.6661077243390653,Appal,Appal_Tertiary,Appal_NASS_302_S,Fish,Stream,Tertiary,4
Appal_NASS_302_S_Secondary,38.26312170686795,-75.46313003784661,0.24251278305332347,0.7371455977451421,1.6067584506104535,0.8359347635177226,Appal,Appal_Secondary,Appal_NASS_302_S,Fish,Stream,Secondary,3
Appal_NASS_302_S_Primary,38.26312170686795,-75.46313003784661,1,NA,NA,NA,Appal,Appal_Primary,Appal_NASS_302_S,Fish,Stream,Primary,0
Appal_PAXL_294_S_Tertiary,38.563706527451735,-76.76075542069529,0.1527777777777779,0.8393762958116477,2.274019366584464,1.32313154675116,Appal,Appal_Tertiary,Appal_PAXL_294_S,Fish,Stream,Tertiary,2
Appal_PAXL_294_S_Secondary,38.563706527451735,-76.76075542069529,0.5438957475994513,0.8018692241430427,1.7082947906898294,0.7373121915372078,Appal,Appal_Secondary,Appal_PAXL_294_S,Fish,Stream,Secondary,4
Appal_PAXL_294_S_Primary,38.563706527451735,-76.76075542069529,1,NA,NA,NA,Appal,Appal_Primary,Appal_PAXL_294_S,Fish,Stream,Primary,0
Appal_PRLN_626_S_Tertiary,39.545862114407974,-78.91019352272636,1,NA,NA,NA,Appal,Appal_Tertiary,Appal_PRLN_626_S,Fish,Stream,Tertiary,0
Appal_PRLN_626_S_Secondary,39.545862114407974,-78.91019352272636,0.3995243757431628,0.9090477777224604,0.6485983726056487,0.522167300122651,Appal,Appal_Secondary,Appal_PRLN_626_S,Fish,Stream,Secondary,2
Appal_PRLN_626_S_Primary,39.545862114407974,-78.91019352272636,1,NA,NA,NA,Appal,Appal_Primary,Appal_PRLN_626_S,Fish,Stream,Primary,0
Appal_PTOB_002_S_Tertiary,38.51086352834273,-77.02975137514466,0.4444444444444444,0.5010935524422253,2.332013427527994,0.8322214804921779,Appal,Appal_Tertiary,Appal_PTOB_002_S,Fish,Stream,Tertiary,1
Appal_PTOB_002_S_Secondary,38.51086352834273,-77.02975137514466,0.47049059976379715,0.6915643216020249,1.7342872011055432,0.5721882487199915,Appal,Appal_Secondary,Appal_PTOB_002_S,Fish,Stream,Secondary,2
Appal_PTOB_002_S_Primary,38.51086352834273,-77.02975137514466,1,NA,NA,NA,Appal,Appal_Primary,Appal_PTOB_002_S,Fish,Stream,Primary,0
Appal_RKGR_119_S_Tertiary,39.16928018160735,-76.97262091794462,0.4297520661157025,0.6897267600057058,1.7232053243057415,0.9890145709952426,Appal,Appal_Tertiary,Appal_RKGR_119_S,Fish,Stream,Tertiary,3
Appal_RKGR_119_S_Secondary,39.16928018160735,-76.97262091794462,0.5692531287047187,0.6971426274487931,0.8851251848532566,0.39100326397929436,Appal,Appal_Secondary,Appal_RKGR_119_S,Fish,Stream,Secondary,5
Appal_RKGR_119_S_Primary,39.16928018160735,-76.97262091794462,0,1,3.3166247903554,3.3166247903554,Appal,Appal_Primary,Appal_RKGR_119_S,Fish,Stream,Primary,0
Appal_SAVA_204_S_Tertiary,39.494776341713184,-79.16648517250492,0.06887755102040805,0.9780772170797488,2.1347436371535013,1.3634137238234378,Appal,Appal_Tertiary,Appal_SAVA_204_S,Fish,Stream,Tertiary,1
Appal_SAVA_204_S_Secondary,39.494776341713184,-79.16648517250492,0.5706192405607946,0.6327269048371017,1.9143819736517678,0.27598616471198106,Appal,Appal_Secondary,Appal_SAVA_204_S,Fish,Stream,Secondary,5
Appal_SAVA_204_S_Primary,39.494776341713184,-79.16648517250492,0.19390581717451527,1,2.9417239184172885,2.9417239184172885,Appal,Appal_Primary,Appal_SAVA_204_S,Fish,Stream,Primary,0
Appal_SAVA_225_S_Tertiary,39.55381388698475,-79.12185818577677,1,1,1.3874436925511606,1.3874436925511606,Appal,Appal_Tertiary,Appal_SAVA_225_S,Fish,Stream,Tertiary,0
Appal_SAVA_225_S_Secondary,39.55381388698475,-79.12185818577677,0.72720703125,0.8163170372375634,0.864925868400998,0.358631249660587,Appal,Appal_Secondary,Appal_SAVA_225_S,Fish,Stream,Secondary,7
Appal_SAVA_225_S_Primary,39.55381388698475,-79.12185818577677,0.4444444444444444,1,2.3711225658371653,2.3711225658371653,Appal,Appal_Primary,Appal_SAVA_225_S,Fish,Stream,Primary,0
Appal_STCL_051_S_Tertiary,38.36640567053184,-76.73779674140273,1,1,2.445097135084821,2.445097135084821,Appal,Appal_Tertiary,Appal_STCL_051_S,Fish,Stream,Tertiary,0
Appal_STCL_051_S_Secondary,38.36640567053184,-76.73779674140273,0.011049382716049383,0.9778448820824714,1.7230627024601417,0.6622266398936097,Appal,Appal_Secondary,Appal_STCL_051_S,Fish,Stream,Secondary,2
Appal_STCL_051_S_Primary,38.36640567053184,-76.73779674140273,1,NA,NA,NA,Appal,Appal_Primary,Appal_STCL_051_S,Fish,Stream,Primary,0
Appal_UMON_119_S_Tertiary,39.58614992486292,-77.49212019824199,0,0.9171734396596848,1.5996491446510943,0.9425315784467903,Appal,Appal_Tertiary,Appal_UMON_119_S,Fish,Stream,Tertiary,1
Appal_UMON_119_S_Secondary,39.58614992486292,-77.49212019824199,0,1,0.4187702708115441,0.4187702708115441,Appal,Appal_Secondary,Appal_UMON_119_S,Fish,Stream,Secondary,1
Appal_UMON_119_S_Primary,39.58614992486292,-77.49212019824199,1,NA,NA,NA,Appal,Appal_Primary,Appal_UMON_119_S,Fish,Stream,Primary,0
Appal_UPCK_113_S_Tertiary,38.722230805801715,-75.96107711580076,0.6111111111111112,0.8762272469866466,1.141150295652493,1.2532751527349522,Appal,Appal_Tertiary,Appal_UPCK_113_S,Fish,Stream,Tertiary,3
Appal_UPCK_113_S_Secondary,38.722230805801715,-75.96107711580076,0.38781163434903054,0.5941270263118871,2.2947363710641495,0.9544313014912349,Appal,Appal_Secondary,Appal_UPCK_113_S,Fish,Stream,Secondary,2
Appal_UPCK_113_S_Primary,38.722230805801715,-75.96107711580076,1,NA,NA,NA,Appal,Appal_Primary,Appal_UPCK_113_S,Fish,Stream,Primary,0
Appal_WIRH_220_S_Tertiary,38.41395675121432,-75.59201865225012,0.5429962141698216,0.4610227529916609,1.1154554161122088,0.3376952008495217,Appal,Appal_Tertiary,Appal_WIRH_220_S,Fish,Stream,Tertiary,4
Appal_WIRH_220_S_Secondary,38.41395675121432,-75.59201865225012,0.1527777777777779,0.9008420598175984,2.079927177408136,0.609227653125934,Appal,Appal_Secondary,Appal_WIRH_220_S,Fish,Stream,Secondary,2
Appal_WIRH_220_S_Primary,38.41395675121432,-75.59201865225012,1,NA,NA,NA,Appal,Appal_Primary,Appal_WIRH_220_S,Fish,Stream,Primary,0
Appal_ZEKI_012_S_Tertiary,38.49914420158868,-76.9041165547585,0,0.7151751288484596,2.5572143316301834,1.4832396974191326,Appal,Appal_Tertiary,Appal_ZEKI_012_S,Fish,Stream,Tertiary,1
Appal_ZEKI_012_S_Secondary,38.49914420158868,-76.9041165547585,0,0.972263711610222,2.0899975813307443,1.1274022204171688,Appal,Appal_Secondary,Appal_ZEKI_012_S,Fish,Stream,Secondary,1
Appal_ZEKI_012_S_Primary,38.49914420158868,-76.9041165547585,1,NA,NA,NA,Appal,Appal_Primary,Appal_ZEKI_012_S,Fish,Stream,Primary,0
